Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Open Contender,Bracket A,P11: Final,Best of 3,🛑 DRC RoundNET Café,sbk kaunas,sbk kaunas,0,1,1,0,0,1,Tiorean Marius-Mihai,Birsan Razvan,Ugnius Lekecinskas,Mindaugas Butkus
Bracket Stage,Open Contender,Bracket A,P13: Final,Best of 3,The sneaky bastards,Mimoon Galactics,,1,0,,,,,Maëlig Potiau,Gilles Hublet,Grégoire Adnet,Paul Gheeraert
Bracket Stage,Open Contender,Bracket A,P19: Final,Best of 3,Team Grési,WS Git Back,,0,1,,,,,William Combe,Aimeric Vinas,Max Łochowski,Joe Kerridge
Bracket Stage,Open Contender,Bracket A,P25: Final,Best of 3,Createam,Xavisshore,Xavisshore,0,1,0,1,,,Harshil Shah,Andrew Pelton,Xavi Fermoso,Joker SG
Bracket Stage,Open Contender,Bracket A,P27: Final,Best of 3,Sevma,Netiquette,Sevma,11,15,15,12,16,14,Severin Labit,Matthieu Dulin,Topias Zein,Tuomas Orava
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,We are Newby to this,RCB Magnato,We are Newby to this,15,8,15,13,,,Tom Newby,Charlie Wilson,Riccardo Magnani,Alan Saggiorato
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Les Maxis Chads - Suuuuuu(ze) !!,RF Mazinga Z,Les Maxis Chads - Suuuuuu(ze) !!,15,7,15,9,,,Antoine Devaud,Bryan Rodon,Lorenzo Favati,Mirko Biondini
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Virtuous Triangle 🔺,Dio can,Virtuous Triangle 🔺,15,9,15,10,,,Chuniaud julien,Jérémy Bonté,Giacomo Colliva,Ivan Bolognesi
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,SBK Kaunas FIRST TRY,Neighbours’cut,SBK Kaunas FIRST TRY,15,12,13,15,15,9,Virgilijus Peseckas,Almantas Paulauskas,Adrien Cambois,Alexis THEVENET
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Collab' Rouen Laon,French Fries,Collab' Rouen Laon,15,11,20,18,,,Antoine .R,Nathan ARRIGONI,Louis Sicot,Gautier Pollet-Villard
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Me & my m8 doin checkm8,Quenrotin,Me & my m8 doin checkm8,15,10,15,12,,,Dario Shir Akbari,Tommaso Marzocchi,Quentin COUYRAS,corentin chambost
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,NEM Tropical Vikings,🛑DRC Murcielago,NEM Tropical Vikings,15,13,15,12,,,Gerardo Goar,Johannes Modalsli,Rares Muresan,Claudiu Cioara
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Les foufous,ok,ok,11,15,16,17,,,Thomas Hostin,quentin henry,Marc Larroya,Oliver Stratil
Bracket Stage,Open Contender,Bracket B,Quarter-final,Best of 3,We are Newby to this,ok,We are Newby to this,15,12,12,15,16,14,Tom Newby,Charlie Wilson,Marc Larroya,Oliver Stratil
Bracket Stage,Open Contender,Bracket B,Quarter-final,Best of 3,Les Maxis Chads - Suuuuuu(ze) !!,NEM Tropical Vikings,Les Maxis Chads - Suuuuuu(ze) !!,15,9,15,10,,,Antoine Devaud,Bryan Rodon,Gerardo Goar,Johannes Modalsli
Bracket Stage,Open Contender,Bracket B,Quarter-final,Best of 3,Virtuous Triangle 🔺,Me & my m8 doin checkm8,Virtuous Triangle 🔺,17,15,10,15,15,12,Chuniaud julien,Jérémy Bonté,Dario Shir Akbari,Tommaso Marzocchi
Bracket Stage,Open Contender,Bracket B,Quarter-final,Best of 3,SBK Kaunas FIRST TRY,Collab' Rouen Laon,Collab' Rouen Laon,18,16,13,15,11,15,Virgilijus Peseckas,Almantas Paulauskas,Antoine .R,Nathan ARRIGONI
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Best of 3,Les foufous,RCB Magnato,Les foufous,15,12,16,14,,,Thomas Hostin,quentin henry,Riccardo Magnani,Alan Saggiorato
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Best of 3,🛑DRC Murcielago,RF Mazinga Z,RF Mazinga Z,12,15,14,16,,,Rares Muresan,Claudiu Cioara,Lorenzo Favati,Mirko Biondini
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Best of 3,Quenrotin,Dio can,Dio can,12,15,15,12,16,17,Quentin COUYRAS,corentin chambost,Giacomo Colliva,Ivan Bolognesi
Bracket Stage,Open Contender,Bracket B,P9: Quarter-final,Best of 3,French Fries,Neighbours’cut,French Fries,15,10,15,12,,,Louis Sicot,Gautier Pollet-Villard,Adrien Cambois,Alexis THEVENET
Bracket Stage,Open Contender,Bracket B,Semi-final,Best of 3,We are Newby to this,Collab' Rouen Laon,We are Newby to this,14,16,15,12,15,11,Tom Newby,Charlie Wilson,Antoine .R,Nathan ARRIGONI
Bracket Stage,Open Contender,Bracket B,Semi-final,Best of 3,Les Maxis Chads - Suuuuuu(ze) !!,Virtuous Triangle 🔺,Les Maxis Chads - Suuuuuu(ze) !!,15,12,11,15,15,13,Antoine Devaud,Bryan Rodon,Chuniaud julien,Jérémy Bonté
Bracket Stage,Open Contender,Bracket B,P5: Semi-final,Best of 3,SBK Kaunas FIRST TRY,ok,SBK Kaunas FIRST TRY,15,13,10,15,15,9,Virgilijus Peseckas,Almantas Paulauskas,Marc Larroya,Oliver Stratil
Bracket Stage,Open Contender,Bracket B,P5: Semi-final,Best of 3,Me & my m8 doin checkm8,NEM Tropical Vikings,NEM Tropical Vikings,13,15,13,15,,,Dario Shir Akbari,Tommaso Marzocchi,Gerardo Goar,Johannes Modalsli
