Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage 2,Women's Contender,Group A,6,Single game,Pit i Ovaris,Som-hi,Som-hi,13,15,,,,,angela jiménez,Marta Andreu Dueñas,Hanna Gebel,Helena Molina Raga
Group Stage 2,Women's Contender,Group A,6,Single game,Carina/Margaux,Por La Shark,Carina/Margaux,15,10,,,,,Margaux Thieren,Carina Kuo,Alyssa Yee,Adriana Lucia Valiente
Group Stage 2,Women's Contender,Group B,6,Single game,¡kick it!,Les Besties 🪐✨,¡kick it!,15,11,,,,,Sophie Neuer,Charlotte Jones,Naiara Vidal,Ana Zurita
Group Stage 2,Women's Contender,Group B,6,Single game,Las pistoleras,Raunetizadas,Las pistoleras,15,11,,,,,ines guilmain,Delilah Meyer,Nerea Eguiguren,Sol Rodríguez
Bracket Stage,Women's Intermediate,Bracket A,Semi-final,Single game,Som-hi,Carina/Margaux,Som-hi,2,1,1,2,2,1,Hanna Gebel,Helena Molina Raga,Margaux Thieren,Carina Kuo
Bracket Stage,Women's Intermediate,Bracket A,Semi-final,Single game,Pit i Ovaris,Por La Shark,Pit i Ovaris,2,1,2,3,2,1,angela jiménez,Marta Andreu Dueñas,Alyssa Yee,Adriana Lucia Valiente
Bracket Stage,Women's Intermediate,Bracket A,Final,Single game,Som-hi,Pit i Ovaris,Som-hi,2,0,2,0,,,Hanna Gebel,Helena Molina Raga,angela jiménez,Marta Andreu Dueñas
Bracket Stage,Women's Intermediate,Bracket A,P3: Final,Single game,Por La Shark,Carina/Margaux,Por La Shark,2,1,1,2,2,1,Alyssa Yee,Adriana Lucia Valiente,Margaux Thieren,Carina Kuo
Bracket Stage,Women's Intermediate,Bracket B,Semi-final,Single game,¡kick it!,Raunetizadas,¡kick it!,2,0,2,1,,,Sophie Neuer,Charlotte Jones,Nerea Eguiguren,Sol Rodríguez
Bracket Stage,Women's Intermediate,Bracket B,Semi-final,Single game,Les Besties 🪐✨,Las pistoleras,Les Besties 🪐✨,2,1,1,2,2,1,Naiara Vidal,Ana Zurita,ines guilmain,Delilah Meyer
Bracket Stage,Women's Intermediate,Bracket B,Final,Single game,¡kick it!,Les Besties 🪐✨,¡kick it!,2,0,2,1,,,Sophie Neuer,Charlotte Jones,Naiara Vidal,Ana Zurita
