Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open,Group A,1,Single game,P'tits Loups,ORISTATRIE,P'tits Loups,15,4,,,,,Gauthier Vandamme,Gilles Hublet,Mathias V,Seb Bastien
Group Stage,Open,Group A,1,Single game,Boma Worst,Chocapics,Boma Worst,15,9,,,,,Mathieu Vercruysse,Noah Bonine,Hakim Aitiftene Hakim,Pierre Debroux
Group Stage,Open,Group B,1,Single game,L'Eclair,Last minute,L'Eclair,15,4,,,,,Frederik Theunis,joeri vlassaks,Pierre Ghijselings,Simon Bzh
Group Stage,Open,Group B,1,Single game,Ames/Lot,The last ballbenders,The last ballbenders,9,15,,,,,Amy Campbell,Lotte Verbeke,Yarni Ricour,wout thysens
Group Stage,Open,Group C,1,Single game,Buns 'n Roses,TimC,Buns 'n Roses,15,1,,,,,Tuur Demaegdt,Jannes De Meyer,Thomas van der Elst,Renaud Bonnevie
Group Stage,Open,Group C,1,Single game,Wild Beavers,Spike Hounds,Wild Beavers,16,14,,,,,Kristof Beersmans,Rinus Dehertefelt,Guillaume Van Eeckhaute,Nicolas Godot
Group Stage,Open,Group D,1,Single game,Harry Laporter en de HalfPoel Prins,Les maudits,Harry Laporter en de HalfPoel Prins,15,7,,,,,Florian Poel,Jeroen Laporte,Mathias Gassmann,Tristan Zerates
Group Stage,Open,Group D,1,Single game,No easy passes,Les Touloupasaines,No easy passes,15,10,,,,,Philipp Fronik,Tim van Herreweghe,Manon Pire,Marie Jubault
Group Stage,Open,Group E,1,Single game,Antwerp Raptors,baSEALicum,Antwerp Raptors,15,4,,,,,Mathias Van der Linden,Frederik Severeyns,Malou Du Bois,Emma Vande Ryse
Group Stage,Open,Group E,1,Single game,Los Abuelos,M.O.L.,Los Abuelos,15,8,,,,,Jurre Baguet,Diëgo Lamonte,Sara Van Bruyssel,Leon Vauterin
Group Stage,Open,Group F,1,Single game,Charlie&Coach,The Authentic Liège Lions,The Authentic Liège Lions,13,15,,,,,Gert Cornelis,Charlotte Bruns,Gilles Talmasse,Hugo Lebeaupin
Group Stage,Open,Group G,1,Single game,Da KaNToNie,161,Da KaNToNie,15,3,,,,,Lei Decappelle,Pieter De Pauw,Marine Bistiaux,Margot Dehem
Group Stage,Open,Group G,1,Single game,Spiking 'n Rolling,Seal Coaches,Seal Coaches,14,16,,,,,Stijn Van den Branden,Joni Neyens,Bastiaan Dekeyzer,Lars Croes
Group Stage,Open,Group H,1,Single game,[BEL] - Delbecke/Vankemenade,Spike'jitos,[BEL] - Delbecke/Vankemenade,15,4,,,,,Britt Vankemenade,Tatiana Delbecke,Ode Vereecke,Joke Dhaese
Group Stage,Open,Group H,1,Single game,B&B,Raptors Les Freroww,B&B,15,11,,,,,Mattia Bazzani,Nicola Bazzani,Théo Clotman,Martin Clotman
Group Stage,Open,Group A,2,Single game,P'tits Loups,Chocapics,P'tits Loups,15,13,,,,,Gauthier Vandamme,Gilles Hublet,Hakim Aitiftene Hakim,Pierre Debroux
Group Stage,Open,Group A,2,Single game,Kiosk Vrienden,ORISTATRIE,Kiosk Vrienden,15,8,,,,,Zeno Goethals,Xander De Bisschop,Mathias V,Seb Bastien
Group Stage,Open,Group B,2,Single game,L'Eclair,The last ballbenders,L'Eclair,15,4,,,,,Frederik Theunis,joeri vlassaks,Yarni Ricour,wout thysens
Group Stage,Open,Group B,2,Single game,The Young Boys,Last minute,The Young Boys,15,10,,,,,Nand Buyst,Mauro Putman,Pierre Ghijselings,Simon Bzh
Group Stage,Open,Group C,2,Single game,Buns 'n Roses,Spike Hounds,Buns 'n Roses,15,4,,,,,Tuur Demaegdt,Jannes De Meyer,Guillaume Van Eeckhaute,Nicolas Godot
Group Stage,Open,Group C,2,Single game,El grande PITCHROUK,TimC,El grande PITCHROUK,15,2,,,,,Bernard De Wolf,Marouk Lr,Thomas van der Elst,Renaud Bonnevie
Group Stage,Open,Group D,2,Single game,Harry Laporter en de HalfPoel Prins,Les Touloupasaines,Harry Laporter en de HalfPoel Prins,15,7,,,,,Florian Poel,Jeroen Laporte,Manon Pire,Marie Jubault
Group Stage,Open,Group D,2,Single game,No easy passes,Les maudits,No easy passes,15,6,,,,,Philipp Fronik,Tim van Herreweghe,Mathias Gassmann,Tristan Zerates
Group Stage,Open,Group E,2,Single game,Antwerp Raptors,M.O.L.,Antwerp Raptors,15,9,,,,,Mathias Van der Linden,Frederik Severeyns,Sara Van Bruyssel,Leon Vauterin
Group Stage,Open,Group E,2,Single game,Los Abuelos,baSEALicum,Los Abuelos,15,3,,,,,Jurre Baguet,Diëgo Lamonte,Malou Du Bois,Emma Vande Ryse
Group Stage,Open,Group F,2,Single game,Charlie&Coach,Mozambican SB Team,Charlie&Coach,15,6,,,,,Gert Cornelis,Charlotte Bruns,Lorenzo Van elsen,Sebastien Francotte
Group Stage,Open,Group G,2,Single game,Da KaNToNie,Seal Coaches,Da KaNToNie,15,10,,,,,Lei Decappelle,Pieter De Pauw,Bastiaan Dekeyzer,Lars Croes
Group Stage,Open,Group G,2,Single game,Spiking 'n Rolling,161,Spiking 'n Rolling,15,3,,,,,Stijn Van den Branden,Joni Neyens,Marine Bistiaux,Margot Dehem
Group Stage,Open,Group H,2,Single game,[BEL] - Delbecke/Vankemenade,Raptors Les Freroww,Raptors Les Freroww,12,15,,,,,Britt Vankemenade,Tatiana Delbecke,Théo Clotman,Martin Clotman
Group Stage,Open,Group H,2,Single game,B&B,Spike'jitos,B&B,15,3,,,,,Mattia Bazzani,Nicola Bazzani,Ode Vereecke,Joke Dhaese
Group Stage,Open,Group A,3,Single game,P'tits Loups,Kiosk Vrienden,P'tits Loups,15,10,,,,,Gauthier Vandamme,Gilles Hublet,Zeno Goethals,Xander De Bisschop
