Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open,Group A,1,Single game,TV Time,Spike Jam,TV Time,15,3,,,,,Gauthier Vandamme,Frederik Theunis,Pieter-Jan Zwaan,Jonas Adriaenssens
Group Stage,Open,Group A,1,Single game,Spike Ops,Raptors Margoulins,Spike Ops,15,4,,,,,Wout Seynaeve,Adriaan Van Gerven,Quentin Remacle,Rayane Al Zein
Group Stage,Open,Group B,1,Single game,Bip Bap Boup,E Bergh op je Mulle,Bip Bap Boup,15,2,,,,,Gilles Hublet,Guillaume Van Eeckhaute,Tim Mulleman,Matthias Van Den Bergh
Group Stage,Open,Group B,1,Single game,Underdogs,Two years later ðŸ¦Š,Underdogs,15,8,,,,,joeri vlassaks,Stijn Van den Branden,Manuel Van Rensbergen,Nathan Colle
Group Stage,Open,Group C,1,Single game,Uno Reverse,TMNR,Uno Reverse,15,4,,,,,Daan Paes,Martijn Paes,Niels Verbois,Stephane Colfs
Group Stage,Open,Group C,1,Single game,The hope of Wallonia,Last minute,The hope of Wallonia,15,7,,,,,Martin Clotman,Gilles Talmasse,Quentin van Kesteren,arno Hegge
Group Stage,Open,Group D,1,Single game,The Nice Biches,Broâ€™s before hoâ€™s,The Nice Biches,15,3,,,,,Maelig Potiau,wout thysens,Barend Fieuws,Xander Fieuws
Group Stage,Open,Group D,1,Single game,Captain Demon ðŸ¦ŠðŸ˜ˆ,Alex et Nico,Captain Demon ðŸ¦ŠðŸ˜ˆ,15,2,,,,,Irian Baert,Igor Jottrand,Nicolas Manneback,Alexandre Esposito
Group Stage,Open,Group A,2,Single game,TV Time,Raptors Margoulins,TV Time,15,0,,,,,Gauthier Vandamme,Frederik Theunis,Quentin Remacle,Rayane Al Zein
Group Stage,Open,Group A,2,Single game,Spike Ops,Spike Jam,Spike Ops,15,13,,,,,Wout Seynaeve,Adriaan Van Gerven,Pieter-Jan Zwaan,Jonas Adriaenssens
Group Stage,Open,Group B,2,Single game,Bip Bap Boup,Two years later ðŸ¦Š,Bip Bap Boup,15,5,,,,,Gilles Hublet,Guillaume Van Eeckhaute,Manuel Van Rensbergen,Nathan Colle
Group Stage,Open,Group B,2,Single game,Underdogs,E Bergh op je Mulle,Underdogs,15,5,,,,,joeri vlassaks,Stijn Van den Branden,Tim Mulleman,Matthias Van Den Bergh
Group Stage,Open,Group C,2,Single game,Uno Reverse,Last minute,Uno Reverse,15,3,,,,,Daan Paes,Martijn Paes,Quentin van Kesteren,arno Hegge
Group Stage,Open,Group C,2,Single game,The hope of Wallonia,TMNR,The hope of Wallonia,15,5,,,,,Martin Clotman,Gilles Talmasse,Niels Verbois,Stephane Colfs
Group Stage,Open,Group D,2,Single game,The Nice Biches,Alex et Nico,The Nice Biches,15,10,,,,,Maelig Potiau,wout thysens,Nicolas Manneback,Alexandre Esposito
Group Stage,Open,Group D,2,Single game,Captain Demon ðŸ¦ŠðŸ˜ˆ,Broâ€™s before hoâ€™s,Captain Demon ðŸ¦ŠðŸ˜ˆ,15,8,,,,,Irian Baert,Igor Jottrand,Barend Fieuws,Xander Fieuws
Group Stage,Open,Group A,3,Single game,TV Time,Spike Ops,TV Time,15,4,,,,,Gauthier Vandamme,Frederik Theunis,Wout Seynaeve,Adriaan Van Gerven
Group Stage,Open,Group A,3,Single game,Raptors Margoulins,Spike Jam,Spike Jam,5,15,,,,,Quentin Remacle,Rayane Al Zein,Pieter-Jan Zwaan,Jonas Adriaenssens
Group Stage,Open,Group B,3,Single game,Bip Bap Boup,Underdogs,Bip Bap Boup,15,6,,,,,Gilles Hublet,Guillaume Van Eeckhaute,joeri vlassaks,Stijn Van den Branden
Group Stage,Open,Group B,3,Single game,Two years later ðŸ¦Š,E Bergh op je Mulle,Two years later ðŸ¦Š,15,5,,,,,Manuel Van Rensbergen,Nathan Colle,Tim Mulleman,Matthias Van Den Bergh
Group Stage,Open,Group C,3,Single game,Uno Reverse,The hope of Wallonia,Uno Reverse,15,7,,,,,Daan Paes,Martijn Paes,Martin Clotman,Gilles Talmasse
Group Stage,Open,Group C,3,Single game,Last minute,TMNR,Last minute,15,9,,,,,Quentin van Kesteren,arno Hegge,Niels Verbois,Stephane Colfs
Group Stage,Open,Group D,3,Single game,The Nice Biches,Captain Demon ðŸ¦ŠðŸ˜ˆ,The Nice Biches,15,10,,,,,Maelig Potiau,wout thysens,Irian Baert,Igor Jottrand
Group Stage,Open,Group D,3,Single game,Alex et Nico,Broâ€™s before hoâ€™s,Alex et Nico,15,11,,,,,Nicolas Manneback,Alexandre Esposito,Barend Fieuws,Xander Fieuws
Group Stage,Open,Group A,4,Single game,TV Time,Spike Jam,TV Time,15,5,,,,,Gauthier Vandamme,Frederik Theunis,Pieter-Jan Zwaan,Jonas Adriaenssens
Group Stage,Open,Group A,4,Single game,Spike Ops,Raptors Margoulins,Spike Ops,15,5,,,,,Wout Seynaeve,Adriaan Van Gerven,Quentin Remacle,Rayane Al Zein
Group Stage,Open,Group B,4,Single game,Bip Bap Boup,E Bergh op je Mulle,Bip Bap Boup,15,1,,,,,Gilles Hublet,Guillaume Van Eeckhaute,Tim Mulleman,Matthias Van Den Bergh
Group Stage,Open,Group B,4,Single game,Underdogs,Two years later ðŸ¦Š,Underdogs,15,11,,,,,joeri vlassaks,Stijn Van den Branden,Manuel Van Rensbergen,Nathan Colle
Group Stage,Open,Group C,4,Single game,Uno Reverse,TMNR,Uno Reverse,15,4,,,,,Daan Paes,Martijn Paes,Niels Verbois,Stephane Colfs
Group Stage,Open,Group C,4,Single game,The hope of Wallonia,Last minute,The hope of Wallonia,16,14,,,,,Martin Clotman,Gilles Talmasse,Quentin van Kesteren,arno Hegge
Group Stage,Open,Group D,4,Single game,The Nice Biches,Broâ€™s before hoâ€™s,The Nice Biches,15,4,,,,,Maelig Potiau,wout thysens,Barend Fieuws,Xander Fieuws
Group Stage,Open,Group D,4,Single game,Captain Demon ðŸ¦ŠðŸ˜ˆ,Alex et Nico,Captain Demon ðŸ¦ŠðŸ˜ˆ,15,8,,,,,Irian Baert,Igor Jottrand,Nicolas Manneback,Alexandre Esposito
Group Stage,Open,Group A,5,Single game,TV Time,Raptors Margoulins,TV Time,15,2,,,,,Gauthier Vandamme,Frederik Theunis,Quentin Remacle,Rayane Al Zein
Group Stage,Open,Group A,5,Single game,Spike Ops,Spike Jam,Spike Ops,15,10,,,,,Wout Seynaeve,Adriaan Van Gerven,Pieter-Jan Zwaan,Jonas Adriaenssens
Group Stage,Open,Group B,5,Single game,Bip Bap Boup,Two years later ðŸ¦Š,Bip Bap Boup,15,5,,,,,Gilles Hublet,Guillaume Van Eeckhaute,Manuel Van Rensbergen,Nathan Colle
Group Stage,Open,Group B,5,Single game,Underdogs,E Bergh op je Mulle,Underdogs,15,8,,,,,joeri vlassaks,Stijn Van den Branden,Tim Mulleman,Matthias Van Den Bergh
Group Stage,Open,Group C,5,Single game,Uno Reverse,Last minute,Uno Reverse,15,1,,,,,Daan Paes,Martijn Paes,Quentin van Kesteren,arno Hegge
Group Stage,Open,Group C,5,Single game,The hope of Wallonia,TMNR,The hope of Wallonia,15,5,,,,,Martin Clotman,Gilles Talmasse,Niels Verbois,Stephane Colfs
Group Stage,Open,Group D,5,Single game,The Nice Biches,Alex et Nico,The Nice Biches,15,12,,,,,Maelig Potiau,wout thysens,Nicolas Manneback,Alexandre Esposito
Group Stage,Open,Group D,5,Single game,Captain Demon ðŸ¦ŠðŸ˜ˆ,Broâ€™s before hoâ€™s,Captain Demon ðŸ¦ŠðŸ˜ˆ,15,3,,,,,Irian Baert,Igor Jottrand,Barend Fieuws,Xander Fieuws
Group Stage,Open,Group A,6,Single game,TV Time,Spike Ops,TV Time,15,4,,,,,Gauthier Vandamme,Frederik Theunis,Wout Seynaeve,Adriaan Van Gerven
Group Stage,Open,Group A,6,Single game,Raptors Margoulins,Spike Jam,Spike Jam,1,15,,,,,Quentin Remacle,Rayane Al Zein,Pieter-Jan Zwaan,Jonas Adriaenssens
Group Stage,Open,Group B,6,Single game,Bip Bap Boup,Underdogs,Bip Bap Boup,15,10,,,,,Gilles Hublet,Guillaume Van Eeckhaute,joeri vlassaks,Stijn Van den Branden
Group Stage,Open,Group B,6,Single game,Two years later ðŸ¦Š,E Bergh op je Mulle,Two years later ðŸ¦Š,15,7,,,,,Manuel Van Rensbergen,Nathan Colle,Tim Mulleman,Matthias Van Den Bergh
Group Stage,Open,Group C,6,Single game,Uno Reverse,The hope of Wallonia,Uno Reverse,15,4,,,,,Daan Paes,Martijn Paes,Martin Clotman,Gilles Talmasse
Group Stage,Open,Group C,6,Single game,Last minute,TMNR,Last minute,15,12,,,,,Quentin van Kesteren,arno Hegge,Niels Verbois,Stephane Colfs
Group Stage,Open,Group D,6,Single game,The Nice Biches,Captain Demon ðŸ¦ŠðŸ˜ˆ,The Nice Biches,15,12,,,,,Maelig Potiau,wout thysens,Irian Baert,Igor Jottrand
Group Stage,Open,Group D,6,Single game,Alex et Nico,Broâ€™s before hoâ€™s,Alex et Nico,15,8,,,,,Nicolas Manneback,Alexandre Esposito,Barend Fieuws,Xander Fieuws
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,Alex et Nico,Pjoew pjoew pjoew,Alex et Nico,15,3,15,8,,,Nicolas Manneback,Alexandre Esposito,Jarne Croonen,Lowie Lauwen
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,Last minute,DJ Redo,Last minute,11,15,15,10,15,10,Quentin van Kesteren,arno Hegge,Raphael Solari,Jeremy Minet
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,Spike Jam,De SpiBronauten,Spike Jam,15,4,15,3,,,Pieter-Jan Zwaan,Jonas Adriaenssens,Tuur Dejonghe,Brian Desplinter
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,Two years later ðŸ¦Š,Sneaky Foxes ðŸ¦Š,Two years later ðŸ¦Š,15,7,15,12,,,Manuel Van Rensbergen,Nathan Colle,Romain Hardat,Amaury Bignaud
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,Raptors Margoulins,Spikebears Reunion,Spikebears Reunion,7,15,11,15,,,Quentin Remacle,Rayane Al Zein,Lars Neyens,Jorn neyens
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,E Bergh op je Mulle,Veli-laki,Veli-laki,15,11,13,15,13,15,Tim Mulleman,Matthias Van Den Bergh,Ian Coucquyt,Jerre Latruwe
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,Broâ€™s before hoâ€™s,Random Tandem,Random Tandem,5,15,13,15,,,Barend Fieuws,Xander Fieuws,mathias genoe,Xavier van Gorp
Bracket Stage,Open,Bracket A,Round of 32,Best of 3,TMNR,Kioskvrienden,Kioskvrienden,5,15,1,17,,,Niels Verbois,Stephane Colfs,Emilio Goethals,Xander De Bisschop
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,TV Time,Kioskvrienden,TV Time,15,6,15,6,,,Gauthier Vandamme,Frederik Theunis,Emilio Goethals,Xander De Bisschop
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Bip Bap Boup,Random Tandem,Bip Bap Boup,15,2,15,8,,,Gilles Hublet,Guillaume Van Eeckhaute,mathias genoe,Xavier van Gorp
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Uno Reverse,Veli-laki,Uno Reverse,15,1,15,4,,,Daan Paes,Martijn Paes,Ian Coucquyt,Jerre Latruwe
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,The Nice Biches,Spikebears Reunion,The Nice Biches,15,7,15,7,,,Maelig Potiau,wout thysens,Lars Neyens,Jorn neyens
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,The hope of Wallonia,Two years later ðŸ¦Š,The hope of Wallonia,15,4,15,6,,,Martin Clotman,Gilles Talmasse,Manuel Van Rensbergen,Nathan Colle
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Captain Demon ðŸ¦ŠðŸ˜ˆ,Spike Jam,Captain Demon ðŸ¦ŠðŸ˜ˆ,15,9,15,8,,,Irian Baert,Igor Jottrand,Pieter-Jan Zwaan,Jonas Adriaenssens
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Spike Ops,Last minute,Spike Ops,15,7,15,3,,,Wout Seynaeve,Adriaan Van Gerven,Quentin van Kesteren,arno Hegge
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Underdogs,Alex et Nico,Underdogs,15,12,15,10,,,joeri vlassaks,Stijn Van den Branden,Nicolas Manneback,Alexandre Esposito
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,TV Time,Underdogs,TV Time,17,15,15,7,,,Gauthier Vandamme,Frederik Theunis,joeri vlassaks,Stijn Van den Branden
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Bip Bap Boup,Spike Ops,Bip Bap Boup,15,8,15,9,,,Gilles Hublet,Guillaume Van Eeckhaute,Wout Seynaeve,Adriaan Van Gerven
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Uno Reverse,Captain Demon ðŸ¦ŠðŸ˜ˆ,Uno Reverse,15,10,15,9,,,Daan Paes,Martijn Paes,Irian Baert,Igor Jottrand
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,The Nice Biches,The hope of Wallonia,The Nice Biches,15,11,15,10,,,Maelig Potiau,wout thysens,Martin Clotman,Gilles Talmasse
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Alex et Nico,Kioskvrienden,Alex et Nico,15,13,15,8,,,Nicolas Manneback,Alexandre Esposito,Emilio Goethals,Xander De Bisschop
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Last minute,Random Tandem,Random Tandem,4,15,9,15,,,Quentin van Kesteren,arno Hegge,mathias genoe,Xavier van Gorp
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Spike Jam,Veli-laki,Spike Jam,15,1,15,2,,,Pieter-Jan Zwaan,Jonas Adriaenssens,Ian Coucquyt,Jerre Latruwe
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Two years later ðŸ¦Š,Spikebears Reunion,Spikebears Reunion,15,7,12,15,6,15,Manuel Van Rensbergen,Nathan Colle,Lars Neyens,Jorn neyens
Bracket Stage,Open,Bracket A,P17: Quarter-final,Best of 3,TMNR,Pjoew pjoew pjoew,TMNR,15,5,15,1,,,Niels Verbois,Stephane Colfs,Jarne Croonen,Lowie Lauwen
Bracket Stage,Open,Bracket A,P17: Quarter-final,Best of 3,Broâ€™s before hoâ€™s,DJ Redo,DJ Redo,14,16,12,15,,,Barend Fieuws,Xander Fieuws,Raphael Solari,Jeremy Minet
Bracket Stage,Open,Bracket A,P17: Quarter-final,Best of 3,E Bergh op je Mulle,De SpiBronauten,E Bergh op je Mulle,15,10,15,9,,,Tim Mulleman,Matthias Van Den Bergh,Tuur Dejonghe,Brian Desplinter
Bracket Stage,Open,Bracket A,P17: Quarter-final,Best of 3,Raptors Margoulins,Sneaky Foxes ðŸ¦Š,Sneaky Foxes ðŸ¦Š,11,15,11,15,,,Quentin Remacle,Rayane Al Zein,Romain Hardat,Amaury Bignaud
Bracket Stage,Open,Bracket A,Semi-final,Best of 3,TV Time,The Nice Biches,TV Time,16,21,21,16,21,18,Gauthier Vandamme,Frederik Theunis,Maelig Potiau,wout thysens
Bracket Stage,Open,Bracket A,Semi-final,Best of 3,Bip Bap Boup,Uno Reverse,Bip Bap Boup,21,17,21,19,,,Gilles Hublet,Guillaume Van Eeckhaute,Daan Paes,Martijn Paes
Bracket Stage,Open,Bracket A,P5: Semi-final,Best of 3,The hope of Wallonia,Underdogs,The hope of Wallonia,15,12,15,10,,,Martin Clotman,Gilles Talmasse,joeri vlassaks,Stijn Van den Branden
