Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open,Group A,1,Single game,P'tits Loups,Beerstorming 🍻🌪️,Beerstorming 🍻🌪️,11,15,,,,,Gauthier Vandamme,Gilles Hublet,Levi Vandaele,Igor Jottrand
Group Stage,Open,Group A,1,Single game,Uno Reverse,I thought he was lefthanded,Uno Reverse,15,13,,,,,Martijn Paes,Daan Paes,Guillaume Van Eeckhaute,Martin Clotman
Group Stage,Open,Group B,1,Single game,Joppiediwop,JoMa,Joppiediwop,15,6,,,,,Frederik Theunis,Maëlig Potiau,Maxime Despontin,Jonas Wiemann
Group Stage,Open,Group B,1,Single game,PRO ATHLETES,Three stripes ahead,PRO ATHLETES,15,9,,,,,Irian Baert,Alberto Amato,Alexandre Esposito,Adriaan Van Gerven
Group Stage,Open,Group C,1,Single game,Wolves Origins,Les raffistolés,Wolves Origins,15,9,,,,,Bernard De Wolf,Pierre Debroux,Remy Kerzreho,Felix En attente
Group Stage,Open,Group C,1,Single game,N.A.T,Team Roquette,N.A.T,15,4,,,,,Nathan Colle,arno Hegge,Diellëza Gashi,Raphaël Solari
Group Stage,Open,Group D,1,Single game,Raptors Margoulins,Elax,Raptors Margoulins,15,7,,,,,Rayane Al Zein,Quentin Remacle,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group D,1,Single game,RC Rijsel,Antwerp Raptors 🦖,RC Rijsel,15,4,,,,,Alex Lavoisier,leleu benoit,Niels Verbois,Brecht Van den Steen
Group Stage,Open,Group A,2,Single game,P'tits Loups,I thought he was lefthanded,I thought he was lefthanded,14,16,,,,,Gauthier Vandamme,Gilles Hublet,Guillaume Van Eeckhaute,Martin Clotman
Group Stage,Open,Group A,2,Single game,Uno Reverse,Beerstorming 🍻🌪️,Beerstorming 🍻🌪️,12,15,,,,,Martijn Paes,Daan Paes,Levi Vandaele,Igor Jottrand
Group Stage,Open,Group B,2,Single game,Joppiediwop,Three stripes ahead,Joppiediwop,15,6,,,,,Frederik Theunis,Maëlig Potiau,Alexandre Esposito,Adriaan Van Gerven
Group Stage,Open,Group B,2,Single game,PRO ATHLETES,JoMa,PRO ATHLETES,15,11,,,,,Irian Baert,Alberto Amato,Maxime Despontin,Jonas Wiemann
Group Stage,Open,Group C,2,Single game,Wolves Origins,Team Roquette,Wolves Origins,15,8,,,,,Bernard De Wolf,Pierre Debroux,Diellëza Gashi,Raphaël Solari
Group Stage,Open,Group C,2,Single game,Last Minute Wolfox,Les raffistolés,Last Minute Wolfox,15,9,,,,,Amaury Bignaud,Clara Jourdan,Remy Kerzreho,Felix En attente
Group Stage,Open,Group D,2,Single game,Raptors Margoulins,Antwerp Raptors 🦖,Antwerp Raptors 🦖,14,16,,,,,Rayane Al Zein,Quentin Remacle,Niels Verbois,Brecht Van den Steen
Group Stage,Open,Group D,2,Single game,PJ's,Elax,PJ's,15,11,,,,,Pieter-Jan Zwaan,Pieterjan Uytterhoeven,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group A,3,Single game,P'tits Loups,Uno Reverse,Uno Reverse,13,15,,,,,Gauthier Vandamme,Gilles Hublet,Martijn Paes,Daan Paes
Group Stage,Open,Group A,3,Single game,I thought he was lefthanded,Beerstorming 🍻🌪️,Beerstorming 🍻🌪️,9,15,,,,,Guillaume Van Eeckhaute,Martin Clotman,Levi Vandaele,Igor Jottrand
Group Stage,Open,Group B,3,Single game,Joppiediwop,PRO ATHLETES,Joppiediwop,15,9,,,,,Frederik Theunis,Maëlig Potiau,Irian Baert,Alberto Amato
Group Stage,Open,Group B,3,Single game,Three stripes ahead,JoMa,Three stripes ahead,15,13,,,,,Alexandre Esposito,Adriaan Van Gerven,Maxime Despontin,Jonas Wiemann
Group Stage,Open,Group C,3,Single game,Wolves Origins,Last Minute Wolfox,Wolves Origins,15,2,,,,,Bernard De Wolf,Pierre Debroux,Amaury Bignaud,Clara Jourdan
Group Stage,Open,Group C,3,Single game,N.A.T,Les raffistolés,N.A.T,15,4,,,,,Nathan Colle,arno Hegge,Remy Kerzreho,Felix En attente
Group Stage,Open,Group D,3,Single game,Raptors Margoulins,PJ's,PJ's,4,15,,,,,Rayane Al Zein,Quentin Remacle,Pieter-Jan Zwaan,Pieterjan Uytterhoeven
Group Stage,Open,Group D,3,Single game,RC Rijsel,Elax,RC Rijsel,15,8,,,,,Alex Lavoisier,leleu benoit,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group C,4,Single game,N.A.T,Last Minute Wolfox,N.A.T,15,3,,,,,Nathan Colle,arno Hegge,Amaury Bignaud,Clara Jourdan
Group Stage,Open,Group C,4,Single game,Team Roquette,Les raffistolés,Team Roquette,15,4,,,,,Diellëza Gashi,Raphaël Solari,Remy Kerzreho,Felix En attente
Group Stage,Open,Group D,4,Single game,RC Rijsel,PJ's,RC Rijsel,15,7,,,,,Alex Lavoisier,leleu benoit,Pieter-Jan Zwaan,Pieterjan Uytterhoeven
Group Stage,Open,Group D,4,Single game,Antwerp Raptors 🦖,Elax,Elax,13,15,,,,,Niels Verbois,Brecht Van den Steen,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group C,5,Single game,Wolves Origins,N.A.T,Wolves Origins,15,11,,,,,Bernard De Wolf,Pierre Debroux,Nathan Colle,arno Hegge
Group Stage,Open,Group C,5,Single game,Last Minute Wolfox,Team Roquette,Last Minute Wolfox,15,9,,,,,Amaury Bignaud,Clara Jourdan,Diellëza Gashi,Raphaël Solari
Group Stage,Open,Group D,5,Single game,Raptors Margoulins,RC Rijsel,RC Rijsel,10,15,,,,,Rayane Al Zein,Quentin Remacle,Alex Lavoisier,leleu benoit
Group Stage,Open,Group D,5,Single game,PJ's,Antwerp Raptors 🦖,Antwerp Raptors 🦖,12,15,,,,,Pieter-Jan Zwaan,Pieterjan Uytterhoeven,Niels Verbois,Brecht Van den Steen
Group Stage,Open,Group A,4,Single game,P'tits Loups,Beerstorming 🍻🌪️,Beerstorming 🍻🌪️,11,15,,,,,Gauthier Vandamme,Gilles Hublet,Levi Vandaele,Igor Jottrand
Group Stage,Open,Group A,4,Single game,Uno Reverse,I thought he was lefthanded,Uno Reverse,15,6,,,,,Martijn Paes,Daan Paes,Guillaume Van Eeckhaute,Martin Clotman
Group Stage,Open,Group B,4,Single game,Joppiediwop,JoMa,Joppiediwop,15,7,,,,,Frederik Theunis,Maëlig Potiau,Maxime Despontin,Jonas Wiemann
Group Stage,Open,Group B,4,Single game,PRO ATHLETES,Three stripes ahead,Three stripes ahead,8,15,,,,,Irian Baert,Alberto Amato,Alexandre Esposito,Adriaan Van Gerven
Group Stage,Open,Group C,6,Single game,Wolves Origins,Les raffistolés,Wolves Origins,15,5,,,,,Bernard De Wolf,Pierre Debroux,Remy Kerzreho,Felix En attente
Group Stage,Open,Group C,6,Single game,N.A.T,Team Roquette,N.A.T,15,6,,,,,Nathan Colle,arno Hegge,Diellëza Gashi,Raphaël Solari
Group Stage,Open,Group D,6,Single game,Raptors Margoulins,Elax,Raptors Margoulins,15,12,,,,,Rayane Al Zein,Quentin Remacle,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group D,6,Single game,RC Rijsel,Antwerp Raptors 🦖,RC Rijsel,15,5,,,,,Alex Lavoisier,leleu benoit,Niels Verbois,Brecht Van den Steen
Group Stage,Open,Group A,5,Single game,P'tits Loups,I thought he was lefthanded,P'tits Loups,15,9,,,,,Gauthier Vandamme,Gilles Hublet,Guillaume Van Eeckhaute,Martin Clotman
Group Stage,Open,Group A,5,Single game,Uno Reverse,Beerstorming 🍻🌪️,Beerstorming 🍻🌪️,11,15,,,,,Martijn Paes,Daan Paes,Levi Vandaele,Igor Jottrand
Group Stage,Open,Group B,5,Single game,Joppiediwop,Three stripes ahead,Joppiediwop,15,9,,,,,Frederik Theunis,Maëlig Potiau,Alexandre Esposito,Adriaan Van Gerven
Group Stage,Open,Group B,5,Single game,PRO ATHLETES,JoMa,PRO ATHLETES,15,9,,,,,Irian Baert,Alberto Amato,Maxime Despontin,Jonas Wiemann
Group Stage,Open,Group C,7,Single game,Wolves Origins,Team Roquette,Wolves Origins,15,9,,,,,Bernard De Wolf,Pierre Debroux,Diellëza Gashi,Raphaël Solari
Group Stage,Open,Group C,7,Single game,Last Minute Wolfox,Les raffistolés,Last Minute Wolfox,15,8,,,,,Amaury Bignaud,Clara Jourdan,Remy Kerzreho,Felix En attente
Group Stage,Open,Group D,7,Single game,Raptors Margoulins,Antwerp Raptors 🦖,Antwerp Raptors 🦖,9,15,,,,,Rayane Al Zein,Quentin Remacle,Niels Verbois,Brecht Van den Steen
Group Stage,Open,Group D,7,Single game,PJ's,Elax,PJ's,15,9,,,,,Pieter-Jan Zwaan,Pieterjan Uytterhoeven,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group A,6,Single game,P'tits Loups,Uno Reverse,Uno Reverse,6,15,,,,,Gauthier Vandamme,Gilles Hublet,Martijn Paes,Daan Paes
Group Stage,Open,Group A,6,Single game,I thought he was lefthanded,Beerstorming 🍻🌪️,I thought he was lefthanded,15,10,,,,,Guillaume Van Eeckhaute,Martin Clotman,Levi Vandaele,Igor Jottrand
Group Stage,Open,Group B,6,Single game,Joppiediwop,PRO ATHLETES,Joppiediwop,15,3,,,,,Frederik Theunis,Maëlig Potiau,Irian Baert,Alberto Amato
Group Stage,Open,Group B,6,Single game,Three stripes ahead,JoMa,JoMa,7,15,,,,,Alexandre Esposito,Adriaan Van Gerven,Maxime Despontin,Jonas Wiemann
Group Stage,Open,Group C,8,Single game,Wolves Origins,Last Minute Wolfox,Wolves Origins,15,2,,,,,Bernard De Wolf,Pierre Debroux,Amaury Bignaud,Clara Jourdan
Group Stage,Open,Group C,8,Single game,N.A.T,Les raffistolés,N.A.T,15,4,,,,,Nathan Colle,arno Hegge,Remy Kerzreho,Felix En attente
Group Stage,Open,Group D,8,Single game,Raptors Margoulins,PJ's,PJ's,6,15,,,,,Rayane Al Zein,Quentin Remacle,Pieter-Jan Zwaan,Pieterjan Uytterhoeven
Group Stage,Open,Group D,8,Single game,RC Rijsel,Elax,RC Rijsel,15,3,,,,,Alex Lavoisier,leleu benoit,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group C,9,Single game,N.A.T,Last Minute Wolfox,N.A.T,15,5,,,,,Nathan Colle,arno Hegge,Amaury Bignaud,Clara Jourdan
Group Stage,Open,Group C,9,Single game,Team Roquette,Les raffistolés,Team Roquette,15,9,,,,,Diellëza Gashi,Raphaël Solari,Remy Kerzreho,Felix En attente
Group Stage,Open,Group D,9,Single game,RC Rijsel,PJ's,RC Rijsel,15,6,,,,,Alex Lavoisier,leleu benoit,Pieter-Jan Zwaan,Pieterjan Uytterhoeven
Group Stage,Open,Group D,9,Single game,Antwerp Raptors 🦖,Elax,Antwerp Raptors 🦖,15,0,,,,,Niels Verbois,Brecht Van den Steen,Alexander Vanhulsel,Ellen Baetens
Group Stage,Open,Group C,10,Single game,Wolves Origins,N.A.T,Wolves Origins,15,10,,,,,Bernard De Wolf,Pierre Debroux,Nathan Colle,arno Hegge
Group Stage,Open,Group C,10,Single game,Last Minute Wolfox,Team Roquette,Team Roquette,10,15,,,,,Amaury Bignaud,Clara Jourdan,Diellëza Gashi,Raphaël Solari
Group Stage,Open,Group D,10,Single game,Raptors Margoulins,RC Rijsel,RC Rijsel,7,15,,,,,Rayane Al Zein,Quentin Remacle,Alex Lavoisier,leleu benoit
Group Stage,Open,Group D,10,Single game,PJ's,Antwerp Raptors 🦖,PJ's,15,13,,,,,Pieter-Jan Zwaan,Pieterjan Uytterhoeven,Niels Verbois,Brecht Van den Steen
Positioning Game,Open,Bracket A,Quarter-final,Single game,Joppiediwop,Beerstorming 🍻🌪️,Beerstorming 🍻🌪️,11,21,,,,,Frederik Theunis,Maëlig Potiau,Levi Vandaele,Igor Jottrand
Positioning Game,Open,Bracket A,Quarter-final,Single game,PRO ATHLETES,Uno Reverse,Uno Reverse,13,21,,,,,Irian Baert,Alberto Amato,Martijn Paes,Daan Paes
Positioning Game,Open,Bracket A,Quarter-final,Single game,Three stripes ahead,I thought he was lefthanded,I thought he was lefthanded,11,21,,,,,Alexandre Esposito,Adriaan Van Gerven,Guillaume Van Eeckhaute,Martin Clotman
