Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open,Power Pool A,1,Best of 3,Asylum,Hairy Hari,Asylum,15,6,15,6,,,Pol Loutsch,David Leidenfrost,Philip Meßthaller,Peter Gabriel
Group Stage,Open,Power Pool A,1,Best of 3,420 bros,Fajitas,Fajitas,9,15,6,15,,,Sebastian Radler,Raphael Maureder,Fabian Hagen,James Faustmann
Group Stage,Open,Power Pool A,1,Best of 3,Wiener Böschung,Rage Cage,Wiener Böschung,15,12,15,13,,,Rafael Bösch,Dominik Sykora,Stefan Geyer,Dario Sommer
Group Stage,Open,Power Pool A,1,Best of 3,Luckyshot,RCG Weak Circle,RCG Weak Circle,10,15,9,15,,,Andreas Falkinger,Manuel Mahringer,Marko Barbir,Simon Wayd
Group Stage,Open,Power Pool B,1,Best of 3,RISIK,Stiftl United,RISIK,15,2,15,4,,,Simon Bösch,Adrian Maksymowicz,Tobias Haider,Bastian Koller
Group Stage,Open,Power Pool B,1,Best of 3,Mochi,cocktail enjoyers,Mochi,15,5,15,12,,,Angelika Bauer,Moritz Albrecht,Lukas Stöbich,Alexander Winkler
Group Stage,Open,Power Pool B,1,Best of 3,Ultra Instinct,Team Erdbeerkombino,Ultra Instinct,15,8,15,4,,,Maher Saadeddin,Florian Dibold,Felix Krenn,Vinzenz Brameshuber
Group Stage,Open,Power Pool B,1,Best of 3,Flatshot,Spikebros,,15,14,14,15,,,Gabriel Stoisser,Albin Janko,Martin Lindorfer,Raphael Eisschiel
Group Stage,Open,Power Pool A,2,Best of 3,Asylum,Fajitas,,15,11,14,15,,,Pol Loutsch,David Leidenfrost,Fabian Hagen,James Faustmann
Group Stage,Open,Power Pool A,2,Best of 3,420 bros,RCG Weak Circle,RCG Weak Circle,8,15,10,15,,,Sebastian Radler,Raphael Maureder,Marko Barbir,Simon Wayd
Group Stage,Open,Power Pool A,2,Best of 3,Wiener Böschung,Luckyshot,Wiener Böschung,15,7,15,7,,,Rafael Bösch,Dominik Sykora,Andreas Falkinger,Manuel Mahringer
Group Stage,Open,Power Pool A,2,Best of 3,Rage Cage,Hairy Hari,Rage Cage,15,4,15,4,,,Stefan Geyer,Dario Sommer,Philip Meßthaller,Peter Gabriel
