Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open,Group A (set 1&2),1,Single game,WS Green Hat Boys,Forest dwellers,WS Green Hat Boys,15,7,,,,,Mikołaj Cichocki,Tadeusz Pętlak,Jakub Frydrych,Bartosz Stelmach
Group Stage,Open,Group A (set 1&2),1,Single game,Kora Team,RS Twisted Ankle,Kora Team,15,5,,,,,Paweł Szerszeń,Krzysztof Miedziński,Radek Andrusik,Kacper Habiński
Group Stage,Open,Group B (set 3&4),1,Single game,Brotherhood,HoneyBadgers,Brotherhood,15,2,,,,,Franek Stachiewicz,Jan Stachiewicz,Wiktor Kowalczyk,Dawid Pondo
Group Stage,Open,Group C (set 5&6),1,Single game,Tricky boyzz reunion,RS Zespół dwóch gości,Tricky boyzz reunion,15,3,,,,,Michał Stachurski,Janek Dudzik,Maciek Wachowiec,Konrad Grzankowski
Group Stage,Open,Group C (set 5&6),1,Single game,Basen,lil drop,Basen,15,13,,,,,Michał Gacek,Krzysiek D,Arta Naumane,Lelde Rogoļeva
Group Stage,Open,Group D (set 7&8),1,Single game,Roundnet Szczecin,naz,Roundnet Szczecin,21,19,,,,,Marek Szymański,Katarzyna Bonifrowska,Michał Drzewiecki,Konrad Ruciński
Group Stage,Open,Group D (set 7&8),1,Single game,WS Incrediballers,RS The Left Handed,WS Incrediballers,15,11,,,,,Max Łochowski,Karol Barbasiewicz,Mateusz Hofman,Krzysztof Kuzak
Group Stage,Open,Group E (set 9&10),1,Single game,testosterone,kOhanki,testosterone,15,11,,,,,Mārtiņš Jaunpetrovičs,Jans Vanags,Małgosia Dalidonis,Maria Filipska
Group Stage,Open,Group E (set 9&10),1,Single game,Roundnet Gdansk TRO/JAN,Randomy,Roundnet Gdansk TRO/JAN,15,1,,,,,Jan Benesz,Sebastian Trojanowicz,Olga Wachowiec,Damian Pieloch
Group Stage,Open,Group A (set 1&2),2,Single game,WS Green Hat Boys,RS Twisted Ankle,WS Green Hat Boys,15,4,,,,,Mikołaj Cichocki,Tadeusz Pętlak,Radek Andrusik,Kacper Habiński
Group Stage,Open,Group A (set 1&2),2,Single game,Rokas,Forest dwellers,Rokas,15,11,,,,,Renārs E,Kārlis Kazakupčs,Jakub Frydrych,Bartosz Stelmach
