Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Open Contender,Group A,1,Single game,Red Gluon Closure,brooks/noah,Red Gluon Closure,21,12,,,,,Ryan Gross,Dan Abrams,Noah Kopetic,Brooks Weeks
Pool Play,Open Contender,Group A,1,Single game,Jackpot,FEEL,Jackpot,21,19,,,,,Jon Esposo,Peyton Stack,Justin Wang,Eric Tay
Pool Play,Open Contender,Group B,1,Single game,NEM Seazonal,chaboom,NEM Seazonal,21,12,,,,,Jacob Summers,Zach Snover,Isaac Mixon,Dakota Wheeler
Pool Play,Open Contender,Group B,1,Single game,IMPa,Last Minute,Last Minute,18,21,,,,,A.j. Martin,Matt Spolarich,Seth Cutler,Sidney Mathues
Pool Play,Open Contender,Group C,1,Single game,Risky Business,Generational,Risky Business,21,14,,,,,Justin Kehoe,Kyle Fowler,Sam Weber,Brent Summers
Pool Play,Open Contender,Group C,1,Single game,Gun/Hut,For the Community,Gun/Hut,21,13,,,,,Josh Hutko,Maxwell Gunneson,Eric Guan,Manish Nagireddy
Pool Play,Open Contender,Group C,1,Single game,Jinx,TP Gang,TP Gang,14,21,,,,,Charlie Cavallaro,Noah Elconin,Tomer Keren,pavan narahari
Pool Play,Open Contender,Group D,1,Single game,Mr. Worldwide,The Unction,Mr. Worldwide,21,9,,,,,John Buchanan,Polk Denmark,Tripp Griffith,Brian Perlson
Pool Play,Open Contender,Group D,1,Single game,Jake / Kevin,Go Heels,Jake / Kevin,21,8,,,,,Jake Mottershead,Kevin Chen,Amrit Hingorani,Rishab Jain
Pool Play,Open Contender,Group D,1,Single game,feminism,Keegan/Wallach,feminism,21,16,,,,,Jacob Narayan,Joanna Gould,Matt Wallach,Liam Keegan
Pool Play,Open Contender,Group A,2,Single game,Red Gluon Closure,FEEL,Red Gluon Closure,21,12,,,,,Ryan Gross,Dan Abrams,Justin Wang,Eric Tay
Pool Play,Open Contender,Group A,2,Single game,Forbidden Fruit,brooks/noah,Forbidden Fruit,21,15,,,,,Caleb White,John Mankowich,Noah Kopetic,Brooks Weeks
