Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Pro German,Bracket A,Round of 64,Best of 3,Arledge/Hobart,Munch,Munch,15,21,21,19,18,21,Colin Hobart,Brandon Arledge,Gabriel Skaggs,Josiah McKinney
Bracket Stage,Pro German,Bracket A,Round of 64,Best of 3,Tickle Me Elmo,CRO u up?,Tickle Me Elmo,21,17,21,12,,,Austin Ha,Shane Soto,Eric Reinke,Nathan Goh
Bracket Stage,Pro German,Bracket A,Round of 64,Best of 3,FL,Dry Heat >,FL,21,17,17,21,21,16,Aleks Essen,David Gonzales,Kalin Morgan,Thomas Maloney
Bracket Stage,Pro German,Bracket A,Round of 64,Best of 3,CRO Double McTwist,Uossss,CRO Double McTwist,21,16,21,19,,,Kyle Jeung,Jared Ang,David Rowlands,Sam Mccune
Bracket Stage,Pro German,Bracket A,Round of 64,Best of 3,Cha Cha Slide,Beard/Broekema,Beard/Broekema,0,1,0,1,,,Brad Yates,Levi Rogers,Lindros Beard,Gavin Broekema
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Pneumatic💥,Beard/Broekema,Pneumatic💥,21,17,21,9,,,Dawson Morgan,Blake Bosak,Lindros Beard,Gavin Broekema
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Rogue,CRO Double McTwist,Rogue,21,8,21,7,,,Ryan Marino,Thomas Hamilton,Kyle Jeung,Jared Ang
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Bart Harley Jarvis,FL,Bart Harley Jarvis,21,11,21,11,,,Ryan Gross,Clark Marshall,Aleks Essen,David Gonzales
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Critical Hit,Tickle Me Elmo,Critical Hit,21,11,21,10,,,Vincent Mathieu,Justin Barr,Austin Ha,Shane Soto
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,GFD Grass Fed,Munch,GFD Grass Fed,21,12,21,9,,,Matthew Cole,Grant Klapwijk,Gabriel Skaggs,Josiah McKinney
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Swamp Donkeys,Super Awesome Spikers,Swamp Donkeys,21,15,21,16,,,Emerson Dean,Etienne Cote,Chris Kaptur,Max Fiebelkorn
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Profit Boost,We Move,Profit Boost,21,12,21,16,,,Kieran Rose,Justin Shaytar,Nate Wilson,Clifford Amadeo LeVeque
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Blind Spot,Glitch,Blind Spot,16,21,21,19,21,18,Corey Weiss,Maxwell Gunneson,Cody Dryer,Luke Nickel
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Evasive Maneuvers,CRO Fieldhousers,Evasive Maneuvers,21,11,21,19,,,Michael Barkman,Jenson Miller,Ben Pernfuss,Nicholas Puopolo
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Nebs,Vote No on 1 🇺🇸🇺🇸🇺🇸,Nebs,21,19,21,19,,,Skyler Sebring,Neal Bergman,Tommy Oddo,Daniel Patten
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Those guys,Daymare,Those guys,16,21,21,16,21,18,Matthew Burrows,Rendall Weaver,Grayson M  Wills,Kyan Kornfeld
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,CRO Sam Sucks,Josh/Nick,CRO Sam Sucks,21,17,21,19,,,Samuel Corey,Adrian Garcea,Joshua Hachey,Nick Evanko
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Birthday Sets (formerly GET CAKED),Primal,Birthday Sets (formerly GET CAKED),22,20,21,16,,,Tim Lacagnina,Henry Pilliod,Micah Bouman,Ruben Zapata
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,GFD Shorter & Taller,Wideman/ Kir,GFD Shorter & Taller,1,0,1,0,,,Caleb Shorter,Andrew Sullivan,Nick Wideman,Calyn Kir
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Daddy is always right,FCR BHAD Boys,Daddy is always right,21,16,21,12,,,Kyle Fowler,Owen Bass,Nethaniel Gabriel,Joey Renaud
Bracket Stage,Pro German,Bracket A,Round of 32,Best of 3,Skill Issue,Basketball Purity,Skill Issue,23,21,14,21,21,19,Josh Hutko,Adam Porter,Jack Bushart,Joey Reynolds
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Pneumatic💥,Skill Issue,Pneumatic💥,21,12,21,15,,,Dawson Morgan,Blake Bosak,Josh Hutko,Adam Porter
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Rogue,Daddy is always right,Rogue,21,13,21,13,,,Ryan Marino,Thomas Hamilton,Kyle Fowler,Owen Bass
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Bart Harley Jarvis,GFD Shorter & Taller,Bart Harley Jarvis,21,18,21,18,,,Ryan Gross,Clark Marshall,Caleb Shorter,Andrew Sullivan
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Critical Hit,Birthday Sets (formerly GET CAKED),Critical Hit,21,14,21,13,,,Vincent Mathieu,Justin Barr,Tim Lacagnina,Henry Pilliod
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,GFD Grass Fed,CRO Sam Sucks,GFD Grass Fed,21,16,21,16,,,Matthew Cole,Grant Klapwijk,Samuel Corey,Adrian Garcea
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Swamp Donkeys,Those guys,Swamp Donkeys,21,18,21,15,,,Emerson Dean,Etienne Cote,Matthew Burrows,Rendall Weaver
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Profit Boost,Nebs,Profit Boost,21,16,21,16,,,Kieran Rose,Justin Shaytar,Skyler Sebring,Neal Bergman
Bracket Stage,Pro German,Bracket A,Round of 16,Best of 3,Blind Spot,Evasive Maneuvers,Evasive Maneuvers,20,22,21,16,15,21,Corey Weiss,Maxwell Gunneson,Michael Barkman,Jenson Miller
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,FCR BHAD Boys,CRO Double McTwist,FCR BHAD Boys,21,14,0,-1,,,Nethaniel Gabriel,Joey Renaud,Kyle Jeung,Jared Ang
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Wideman/ Kir,FL,Wideman/ Kir,0,-1,0,-1,,,Nick Wideman,Calyn Kir,Aleks Essen,David Gonzales
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Primal,Tickle Me Elmo,Primal,0,-1,0,-1,,,Micah Bouman,Ruben Zapata,Austin Ha,Shane Soto
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Daymare,Super Awesome Spikers,Super Awesome Spikers,13,15,13,15,,,Grayson M  Wills,Kyan Kornfeld,Chris Kaptur,Max Fiebelkorn
Bracket Stage,Pro German,Bracket A,P17: Round of 16,Best of 3,Vote No on 1 🇺🇸🇺🇸🇺🇸,We Move,Vote No on 1 🇺🇸🇺🇸🇺🇸,1,-1,1,-1,,,Tommy Oddo,Daniel Patten,Nate Wilson,Clifford Amadeo LeVeque
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Pneumatic💥,Evasive Maneuvers,Pneumatic💥,21,18,21,11,,,Dawson Morgan,Blake Bosak,Michael Barkman,Jenson Miller
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Rogue,Profit Boost,Rogue,21,19,21,15,,,Ryan Marino,Thomas Hamilton,Kieran Rose,Justin Shaytar
Bracket Stage,Pro German,Bracket A,Quarter-final,Best of 3,Bart Harley Jarvis,Swamp Donkeys,Swamp Donkeys,21,18,20,22,19,21,Ryan Gross,Clark Marshall,Emerson Dean,Etienne Cote
