Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play 1,Open Contender,Group A,1,Single game,Gross Gu,HIT ME HARD AND SOFT,Gross Gu,15,12,,,,,Ryan Gross,Sunny Gu,Henry Pilliod,Demitri Forand
Pool Play 1,Open Contender,Group A,1,Single game,P2W,LL MKUltra,LL MKUltra,6,15,,,,,Drew Ryder,Michael Capobianco,Mike Garrett,Gabriel Finocchi
Pool Play 1,Open Contender,Group B,1,Single game,imp,Get Upped,imp,15,8,,,,,Matt Spolarich,A.j. Martin,Mitchell Carter,Auriel Wish
Pool Play 1,Open Contender,Group B,1,Single game,Mamasssssssss,Cote/Rose,Cote/Rose,10,15,,,,,Ryan Fitzgerald,Thomas Hoffman,Kieran Rose,Etienne Cote
Pool Play 1,Open Contender,Group C,1,Single game,St-Prince,Toppers,St-Prince,15,5,,,,,Anthony St-Martin,Maxime Prince,Hayden Brand,Chase Brimhall
Pool Play 1,Open Contender,Group C,1,Single game,MBR Farm Bros,KABeefin’,MBR Farm Bros,17,16,,,,,Nathan Montgomery,Ryan Montgomery,Blake Van Den Top,Peyton Stack
Pool Play 1,Open Contender,Group D,1,Single game,abramsrpic,ice,ice,7,15,,,,,Dan Abrams,Will Picone,Nathan Witmer,Christopher Brubaker
Pool Play 1,Open Contender,Group D,1,Single game,Keegan/Brown,Iron ******,Keegan/Brown,15,13,,,,,Liam Keegan,Declan Brown,Jerry Hao,Kevin Chen
Pool Play 1,Open Contender,Group E,1,Single game,No’L,Ball Hogs,No’L,15,11,,,,,Rendall Weaver,Jenson Miller,Tyler Martin,Kyle Ebersol
Pool Play 1,Open Contender,Group E,1,Single game,2 pretz 2,Trying Our Best,2 pretz 2,15,12,,,,,Lucas Hope,Maxwell Gunneson,Ethan Gabay,Michael Nelson
Pool Play 1,Open Contender,Group F,1,Single game,Disquali-Five,Just Chill Guys,Disquali-Five,15,6,,,,,Jacob Narayan,Sam Bunze,Drew Weaver,Evan Hopkins
Pool Play 1,Open Contender,Group F,1,Single game,MT,deep enuff?,MT,15,8,,,,,Brandon Timonere,Jake Mottershead,Amrit Hingorani,Eric Guan
Pool Play 1,Open Contender,Group G,1,Single game,Double Strike,Sunny Hate Club,Double Strike,15,8,,,,,Nic Albornoz,Riley Nassour,Malia Wanderer,Katheleen Phan
Pool Play 1,Open Contender,Group G,1,Single game,Wonderbar,Good team name by us,Good team name by us,16,17,,,,,Bryan Grullon,Kevin McClain,Mitchell Whelan,Andrew Nee
Pool Play 1,Open Contender,Group H,1,Single game,Risky Business,Better at Volleyball,Risky Business,15,5,,,,,Kyle Fowler,Justin Kehoe,Jared Dean Katz,Mike Hamilton
Pool Play 1,Open Contender,Group H,1,Single game,Team Defense,known,Team Defense,15,12,,,,,Sam Mccune,Charlie Freeman,Noah Lerner-Morelle,Eoin O'Gara
Pool Play 1,Open Contender,Group A,2,Single game,Gross Gu,LL MKUltra,Gross Gu,15,12,,,,,Ryan Gross,Sunny Gu,Mike Garrett,Gabriel Finocchi
Pool Play 1,Open Contender,Group A,2,Single game,P2W,HIT ME HARD AND SOFT,HIT ME HARD AND SOFT,13,15,,,,,Drew Ryder,Michael Capobianco,Henry Pilliod,Demitri Forand
Pool Play 1,Open Contender,Group B,2,Single game,imp,Cote/Rose,Cote/Rose,10,15,,,,,Matt Spolarich,A.j. Martin,Kieran Rose,Etienne Cote
Pool Play 1,Open Contender,Group B,2,Single game,Mamasssssssss,Get Upped,Mamasssssssss,15,9,,,,,Ryan Fitzgerald,Thomas Hoffman,Mitchell Carter,Auriel Wish
Pool Play 1,Open Contender,Group C,2,Single game,St-Prince,KABeefin’,St-Prince,15,6,,,,,Anthony St-Martin,Maxime Prince,Blake Van Den Top,Peyton Stack
Pool Play 1,Open Contender,Group C,2,Single game,MBR Farm Bros,Toppers,Toppers,15,17,,,,,Nathan Montgomery,Ryan Montgomery,Hayden Brand,Chase Brimhall
Pool Play 1,Open Contender,Group D,2,Single game,abramsrpic,Iron ******,abramsrpic,15,6,,,,,Dan Abrams,Will Picone,Jerry Hao,Kevin Chen
Pool Play 1,Open Contender,Group D,2,Single game,Keegan/Brown,ice,ice,12,15,,,,,Liam Keegan,Declan Brown,Nathan Witmer,Christopher Brubaker
Pool Play 1,Open Contender,Group E,2,Single game,No’L,Trying Our Best,No’L,17,16,,,,,Rendall Weaver,Jenson Miller,Ethan Gabay,Michael Nelson
Pool Play 1,Open Contender,Group E,2,Single game,2 pretz 2,Ball Hogs,2 pretz 2,15,10,,,,,Lucas Hope,Maxwell Gunneson,Tyler Martin,Kyle Ebersol
Pool Play 1,Open Contender,Group F,2,Single game,Disquali-Five,deep enuff?,Disquali-Five,15,12,,,,,Jacob Narayan,Sam Bunze,Amrit Hingorani,Eric Guan
Pool Play 1,Open Contender,Group F,2,Single game,MT,Just Chill Guys,MT,15,10,,,,,Brandon Timonere,Jake Mottershead,Drew Weaver,Evan Hopkins
Pool Play 1,Open Contender,Group G,2,Single game,Double Strike,Good team name by us,Good team name by us,13,15,,,,,Nic Albornoz,Riley Nassour,Mitchell Whelan,Andrew Nee
Pool Play 1,Open Contender,Group G,2,Single game,Wonderbar,Sunny Hate Club,Wonderbar,15,11,,,,,Bryan Grullon,Kevin McClain,Malia Wanderer,Katheleen Phan
Pool Play 1,Open Contender,Group H,2,Single game,Risky Business,known,Risky Business,15,12,,,,,Kyle Fowler,Justin Kehoe,Noah Lerner-Morelle,Eoin O'Gara
Pool Play 1,Open Contender,Group H,2,Single game,Team Defense,Better at Volleyball,Team Defense,15,11,,,,,Sam Mccune,Charlie Freeman,Jared Dean Katz,Mike Hamilton
Pool Play 1,Open Contender,Group A,3,Single game,Gross Gu,P2W,Gross Gu,15,9,,,,,Ryan Gross,Sunny Gu,Drew Ryder,Michael Capobianco
Pool Play 1,Open Contender,Group A,3,Single game,LL MKUltra,HIT ME HARD AND SOFT,LL MKUltra,15,11,,,,,Mike Garrett,Gabriel Finocchi,Henry Pilliod,Demitri Forand
Pool Play 1,Open Contender,Group B,3,Single game,imp,Mamasssssssss,Mamasssssssss,10,15,,,,,Matt Spolarich,A.j. Martin,Ryan Fitzgerald,Thomas Hoffman
Pool Play 1,Open Contender,Group B,3,Single game,Cote/Rose,Get Upped,Cote/Rose,15,13,,,,,Kieran Rose,Etienne Cote,Mitchell Carter,Auriel Wish
Pool Play 1,Open Contender,Group C,3,Single game,St-Prince,MBR Farm Bros,St-Prince,15,7,,,,,Anthony St-Martin,Maxime Prince,Nathan Montgomery,Ryan Montgomery
Pool Play 1,Open Contender,Group C,3,Single game,KABeefin’,Toppers,KABeefin’,15,7,,,,,Blake Van Den Top,Peyton Stack,Hayden Brand,Chase Brimhall
Pool Play 1,Open Contender,Group D,3,Single game,abramsrpic,Keegan/Brown,abramsrpic,15,11,,,,,Dan Abrams,Will Picone,Liam Keegan,Declan Brown
Pool Play 1,Open Contender,Group D,3,Single game,Iron ******,ice,Iron ******,15,13,,,,,Jerry Hao,Kevin Chen,Nathan Witmer,Christopher Brubaker
Pool Play 1,Open Contender,Group E,3,Single game,No’L,2 pretz 2,No’L,15,12,,,,,Rendall Weaver,Jenson Miller,Lucas Hope,Maxwell Gunneson
Pool Play 1,Open Contender,Group E,3,Single game,Trying Our Best,Ball Hogs,Ball Hogs,12,15,,,,,Ethan Gabay,Michael Nelson,Tyler Martin,Kyle Ebersol
Pool Play 1,Open Contender,Group F,3,Single game,Disquali-Five,MT,MT,13,15,,,,,Jacob Narayan,Sam Bunze,Brandon Timonere,Jake Mottershead
Pool Play 1,Open Contender,Group F,3,Single game,deep enuff?,Just Chill Guys,deep enuff?,15,13,,,,,Amrit Hingorani,Eric Guan,Drew Weaver,Evan Hopkins
Pool Play 1,Open Contender,Group G,3,Single game,Double Strike,Wonderbar,Wonderbar,14,16,,,,,Nic Albornoz,Riley Nassour,Bryan Grullon,Kevin McClain
Pool Play 1,Open Contender,Group G,3,Single game,Good team name by us,Sunny Hate Club,Good team name by us,15,12,,,,,Mitchell Whelan,Andrew Nee,Malia Wanderer,Katheleen Phan
Pool Play 1,Open Contender,Group H,3,Single game,Risky Business,Team Defense,Risky Business,15,11,,,,,Kyle Fowler,Justin Kehoe,Sam Mccune,Charlie Freeman
Pool Play 1,Open Contender,Group H,3,Single game,known,Better at Volleyball,known,15,10,,,,,Noah Lerner-Morelle,Eoin O'Gara,Jared Dean Katz,Mike Hamilton
Pool Play 2,Open Contender,Group A,1,Single game,Gross Gu,KABeefin’,Gross Gu,15,8,,,,,Ryan Gross,Sunny Gu,Blake Van Den Top,Peyton Stack
Pool Play 2,Open Contender,Group A,1,Single game,ice,No’L,No’L,9,15,,,,,Nathan Witmer,Christopher Brubaker,Rendall Weaver,Jenson Miller
Pool Play 2,Open Contender,Group B,1,Single game,Cote/Rose,abramsrpic,Cote/Rose,15,8,,,,,Kieran Rose,Etienne Cote,Dan Abrams,Will Picone
Pool Play 2,Open Contender,Group B,1,Single game,St-Prince,MT,St-Prince,17,16,,,,,Anthony St-Martin,Maxime Prince,Brandon Timonere,Jake Mottershead
Pool Play 2,Open Contender,Group C,1,Single game,Mamasssssssss,2 pretz 2,Mamasssssssss,15,9,,,,,Ryan Fitzgerald,Thomas Hoffman,Lucas Hope,Maxwell Gunneson
Pool Play 2,Open Contender,Group C,1,Single game,P2W,Good team name by us,P2W,15,7,,,,,Drew Ryder,Michael Capobianco,Mitchell Whelan,Andrew Nee
Pool Play 2,Open Contender,Group D,1,Single game,LL MKUltra,Disquali-Five,LL MKUltra,15,13,,,,,Mike Garrett,Gabriel Finocchi,Jacob Narayan,Sam Bunze
Pool Play 2,Open Contender,Group D,1,Single game,Get Upped,Risky Business,Risky Business,13,15,,,,,Mitchell Carter,Auriel Wish,Kyle Fowler,Justin Kehoe
Pool Play 2,Open Contender,Group E,1,Single game,HIT ME HARD AND SOFT,Wonderbar,HIT ME HARD AND SOFT,15,10,,,,,Henry Pilliod,Demitri Forand,Bryan Grullon,Kevin McClain
Pool Play 2,Open Contender,Group E,1,Single game,imp,Team Defense,imp,15,11,,,,,Matt Spolarich,A.j. Martin,Sam Mccune,Charlie Freeman
Pool Play 2,Open Contender,Group F,1,Single game,Toppers,Sunny Hate Club,Toppers,15,12,,,,,Hayden Brand,Chase Brimhall,Malia Wanderer,Katheleen Phan
Pool Play 2,Open Contender,Group F,1,Single game,known,Trying Our Best,Trying Our Best,12,15,,,,,Noah Lerner-Morelle,Eoin O'Gara,Ethan Gabay,Michael Nelson
Pool Play 2,Open Contender,Group G,1,Single game,Keegan/Brown,Double Strike,Double Strike,9,15,,,,,Liam Keegan,Declan Brown,Nic Albornoz,Riley Nassour
Pool Play 2,Open Contender,Group G,1,Single game,MBR Farm Bros,Just Chill Guys,Just Chill Guys,12,15,,,,,Nathan Montgomery,Ryan Montgomery,Drew Weaver,Evan Hopkins
Pool Play 2,Open Contender,Group H,1,Single game,Ball Hogs,Iron ******,Ball Hogs,15,13,,,,,Tyler Martin,Kyle Ebersol,Jerry Hao,Kevin Chen
Pool Play 2,Open Contender,Group H,1,Single game,deep enuff?,Better at Volleyball,Better at Volleyball,12,15,,,,,Amrit Hingorani,Eric Guan,Jared Dean Katz,Mike Hamilton
