Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open Pro,Group A,1,Single game,Germ Buds,Three Days Cuts,Germ Buds,21,13,,,,,Paul Siemer,Buddy Hammon,Paul Halphen,Benjamin Banuelos
Group Stage,Open Pro,Group A,1,Single game,Dialed,We dont want to win,Dialed,21,16,,,,,Luke Pennington,Josh Cain,Jackson Blackburn,Ryan McCargar
Group Stage,Open Pro,Group B,1,Single game,Jubilation,Walkie-Talkie,Jubilation,21,14,,,,,Jarratt Rouse,Jacob Payer,Jai Parera,Jake Young
Group Stage,Open Pro,Group B,1,Single game,Joseph and Dylan,Guder Changeup,Joseph and Dylan,21,14,,,,,Andrew Kosche,brandon brown,Thomas Pence,Isaiah Sanborn
Group Stage,Open Pro,Group B,1,Single game,SIUUUUUUUUUUUUUUUUU,Roblox Tycoon 🧌📈🥱🤏,SIUUUUUUUUUUUUUUUUU,21,12,,,,,Cory Chilton,Kyan Kornfeld,James Lamkin,Nolan Wynkoop
Group Stage,Open Pro,Group C,1,Single game,Just Above Average,Spank My Greer,Just Above Average,21,16,,,,,Trevor Barbosa,Matt Ortlip,Reece Greer,Austin Gauerke
Group Stage,Open Pro,Group C,1,Single game,GLl,Irritable Ball Shmackers,GLl,21,9,,,,,Erik Faeustle,Joseph Kaylor,William Foote,Rafi Moldovsky
Group Stage,Open Pro,Group C,1,Single game,Puke Lennington,Norcal Tax,Puke Lennington,21,15,,,,,Jake Woolley,Schon Siguenza,Sasha Mariniuk,Michael Du
Group Stage,Open Pro,Group D,1,Single game,IDK Jason,3 Working ankles,IDK Jason,21,8,,,,,Josh Fragiacomo,Jason Rhoads,Jason Inumerable,Noah Johnson
Group Stage,Open Pro,Group D,1,Single game,Sparky Sparky Boom Men,come to brazil,Sparky Sparky Boom Men,21,10,,,,,Sunny Gu,Connor Nelson,Max Huang,Alec Galbo
