Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,German Pro,Group A,1,Single game,J.A.R.V.I.S.,Picone/Rose,Picone/Rose,12,15,,,,,Connor Nelson,Josh Fragiacomo,Kieran Rose,Will Picone
Pool Play,German Pro,Group A,1,Single game,Cole/Hamilton,Gnocchi,Cole/Hamilton,15,13,,,,,Thomas Hamilton,Matthew Cole,Sunny Gu,Gabriel Finocchi
Pool Play,German Pro,Group B,1,Single game,Glizzy Gladiators,Extreme Point Diff,Glizzy Gladiators,15,4,,,,,Jacob Summers,Polk Denmark,Brooks Weeks,Gabe Packevicz
Pool Play,German Pro,Group B,1,Single game,Thrifty,Shockwave,Shockwave,11,15,,,,,Brendan Ferreira,Bradley Clark,Sam Bunze,John Buchanan
Pool Play,German Pro,Group A,2,Single game,J.A.R.V.I.S.,Gnocchi,Gnocchi,20,21,,,,,Connor Nelson,Josh Fragiacomo,Sunny Gu,Gabriel Finocchi
Pool Play,German Pro,Group A,2,Single game,TRP Spotless,Picone/Rose,TRP Spotless,21,20,,,,,Ryan Gross,Joe Bondi,Kieran Rose,Will Picone
Pool Play,German Pro,Group B,2,Single game,Glizzy Gladiators,Shockwave,Glizzy Gladiators,15,9,,,,,Jacob Summers,Polk Denmark,Sam Bunze,John Buchanan
Pool Play,German Pro,Group B,2,Single game,Eureka,Extreme Point Diff,Extreme Point Diff,12,15,,,,,Wyatt Semke,Nathan Montgomery,Brooks Weeks,Gabe Packevicz
Pool Play,German Pro,Group A,3,Single game,J.A.R.V.I.S.,TRP Spotless,TRP Spotless,12,15,,,,,Connor Nelson,Josh Fragiacomo,Ryan Gross,Joe Bondi
Pool Play,German Pro,Group A,3,Single game,Cole/Hamilton,Picone/Rose,Picone/Rose,14,16,,,,,Thomas Hamilton,Matthew Cole,Kieran Rose,Will Picone
Pool Play,German Pro,Group B,3,Single game,Glizzy Gladiators,Eureka,Glizzy Gladiators,15,10,,,,,Jacob Summers,Polk Denmark,Wyatt Semke,Nathan Montgomery
Pool Play,German Pro,Group B,3,Single game,Thrifty,Extreme Point Diff,Thrifty,15,6,,,,,Brendan Ferreira,Bradley Clark,Brooks Weeks,Gabe Packevicz
