Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Pool Play,Open,Group A,1,Single game,Round 2 #notkayne,Cutting Season,Round 2 #notkayne,21,19,,,,,Alex Cook,Benjamin Goldfarb,Chris Loubert,Aquila Lee
Pool Play,Open,Group A,1,Single game,Black Lotus,S.O.S,Black Lotus,21,11,,,,,Josh DiDonato,Ant Terrigno,Christien Ward,Willie Rowland
Pool Play,Open,Group B,1,Single game,Rim Reapers,Impeccable,Rim Reapers,22,20,,,,,Kyle Fowler,Grant Marshall,Pierre-André Gaumond,Charles Desgens
Pool Play,Open,Group B,1,Single game,Big Z is Back,Mash Potatoes,Big Z is Back,23,21,,,,,Ryan Baillargeon,Molly Miles,Nilo Buan,Colin Harrington
Pool Play,Open,Group C,1,Single game,Terrible Internship Locations,The Barber Shop,Terrible Internship Locations,21,18,,,,,Griffin Sisk,Stephen Jones,Jacob Stewart,Wyatt Koth
Pool Play,Open,Group C,1,Single game,Backpackers,JIT,Backpackers,21,18,,,,,Brian Perlson,Tim Daudelin,Rishab Jain,Jacob Narayan
Pool Play,Open,Group D,1,Single game,Y’all spike eh?,Sauerkraut,Y’all spike eh?,21,16,,,,,Ian Austin,Nick Wideman,Joshua Travis,Timo Lorenzen
Pool Play,Open,Group D,1,Single game,Thoughtless,Bundy/Felty,Thoughtless,21,19,,,,,Alex Fox,Patricio Duran,Andrew Felty,Gray Bundy
Pool Play,Open,Group E,1,Single game,2004 Toyota Corolla,Nic Sick 💨,2004 Toyota Corolla,21,9,,,,,Joshua Mollineda,Derek McRea,Guidzag Kassabian,spencer Katepalli
Pool Play,Open,Group E,1,Single game,E10,Ace in our Veins,E10,21,18,,,,,Daniel Haungs,Bradley Clark,Jaden DeJesus,Kyle Samrajit
Pool Play,Open,Group F,1,Single game,Cola Boys,IPS Spike,Cola Boys,21,15,,,,,Riley Williamson,Allen Ombougno,Gresham White,Elliot Paul
Pool Play,Open,Group F,1,Single game,Eppes/Randall,Juicy J's,Eppes/Randall,21,6,,,,,Sam Randall,Bransen Eppes,Joshua Calderon,Jose Morales
Pool Play,Open,Group F,1,Single game,PJ and Les,Drink Prime,Drink Prime,12,21,,,,,Paraj Patel,Leslie Nguyen,Alexander Gonzalez,Ryan Hart
Pool Play,Open,Group A,2,Single game,Round 2 #notkayne,S.O.S,Round 2 #notkayne,21,14,,,,,Alex Cook,Benjamin Goldfarb,Christien Ward,Willie Rowland
Pool Play,Open,Group A,2,Single game,Nate B-Rent,Cutting Season,Nate B-Rent,21,12,,,,,Nathan Benjamin,Brent Summers,Chris Loubert,Aquila Lee
Pool Play,Open,Group B,2,Single game,Rim Reapers,Mash Potatoes,Rim Reapers,21,7,,,,,Kyle Fowler,Grant Marshall,Nilo Buan,Colin Harrington
Pool Play,Open,Group B,2,Single game,Farm Boys,Impeccable,Impeccable,15,21,,,,,Nathan Montgomery,Ryan Montgomery,Pierre-André Gaumond,Charles Desgens
Pool Play,Open,Group C,2,Single game,Terrible Internship Locations,JIT,Terrible Internship Locations,21,14,,,,,Griffin Sisk,Stephen Jones,Rishab Jain,Jacob Narayan
Pool Play,Open,Group C,2,Single game,[HRN] Jammin',The Barber Shop,[HRN] Jammin',21,17,,,,,Larkin Sharpe,Daniel Sánchez,Jacob Stewart,Wyatt Koth
Pool Play,Open,Group D,2,Single game,Y’all spike eh?,Bundy/Felty,Y’all spike eh?,21,12,,,,,Ian Austin,Nick Wideman,Andrew Felty,Gray Bundy
Pool Play,Open,Group D,2,Single game,Net Gains,Sauerkraut,Sauerkraut,12,21,,,,,Jack Duffy,Zachery Geist,Joshua Travis,Timo Lorenzen
Pool Play,Open,Group E,2,Single game,2004 Toyota Corolla,Ace in our Veins,2004 Toyota Corolla,21,11,,,,,Joshua Mollineda,Derek McRea,Jaden DeJesus,Kyle Samrajit
Pool Play,Open,Group E,2,Single game,UT Tractors,Nic Sick 💨,Nic Sick 💨,13,21,,,,,Sam Buytaert,Tyler Griffin,Guidzag Kassabian,spencer Katepalli
Pool Play,Open,Group F,2,Single game,Cola Boys,Juicy J's,Cola Boys,21,16,,,,,Riley Williamson,Allen Ombougno,Joshua Calderon,Jose Morales
Pool Play,Open,Group F,2,Single game,Eppes/Randall,PJ and Les,Eppes/Randall,21,10,,,,,Sam Randall,Bransen Eppes,Paraj Patel,Leslie Nguyen
Pool Play,Open,Group F,2,Single game,Drink Prime,IPS Spike,Drink Prime,21,11,,,,,Alexander Gonzalez,Ryan Hart,Gresham White,Elliot Paul
Pool Play,Open,Group A,3,Single game,Round 2 #notkayne,Nate B-Rent,Round 2 #notkayne,21,18,,,,,Alex Cook,Benjamin Goldfarb,Nathan Benjamin,Brent Summers
Pool Play,Open,Group A,3,Single game,Black Lotus,Cutting Season,Cutting Season,22,24,,,,,Josh DiDonato,Ant Terrigno,Chris Loubert,Aquila Lee
Pool Play,Open,Group B,3,Single game,Rim Reapers,Farm Boys,Rim Reapers,21,13,,,,,Kyle Fowler,Grant Marshall,Nathan Montgomery,Ryan Montgomery
